i:0, m:t, fps:0, rand:0.7775238752365112, p:0.75, time:5.131733655929565
i:21, m:s, fps:0.6515702029989631, rand:0.00502467155456543, p:0.75, time:24.513000965118408
i:22, m:s, fps:0.6515702029989631, rand:0.08711683750152588, p:0.75, time:24.659371852874756
i:23, m:t, fps:5.610412263181585, rand:0.8020963668823242, p:0.75, time:26.126403093338013
i:24, m:s, fps:0.6815251342518578, rand:0.3124345541000366, p:0.75, time:26.406983137130737
i:25, m:s, fps:0.6815251342518578, rand:0.7286441922187805, p:0.75, time:26.6887526512146
i:26, m:s, fps:0.6815251342518578, rand:0.28759950399398804, p:0.75, time:26.9642014503479
i:27, m:t, fps:0.6815251342518578, rand:0.7805359959602356, p:0.75, time:28.378886222839355
i:28, m:t, fps:1.7758715334326773, rand:0.8845111727714539, p:0.75, time:29.876508235931396
i:29, m:s, fps:0.6677384094331194, rand:0.430172860622406, p:0.75, time:30.156571865081787
i:30, m:s, fps:0.6677384094331194, rand:0.508915901184082, p:0.75, time:30.436533451080322
i:31, m:s, fps:0.6677384094331194, rand:0.6474450826644897, p:0.75, time:30.716370105743408
i:32, m:t, fps:0.6677384094331194, rand:0.784264087677002, p:0.75, time:32.12188482284546
i:33, m:s, fps:1.7814099938181824, rand:0.5069670081138611, p:0.75, time:32.40091252326965
i:34, m:s, fps:1.7814099938181824, rand:0.022053182125091553, p:0.75, time:32.68275570869446
i:35, m:s, fps:1.7814099938181824, rand:0.6277675032615662, p:0.75, time:32.964964628219604
i:36, m:s, fps:1.7814099938181824, rand:0.19523727893829346, p:0.75, time:33.24563789367676
i:37, m:s, fps:3.5596972015458186, rand:0.2297469973564148, p:0.75, time:33.52592492103577
i:38, m:s, fps:3.5596972015458186, rand:0.19533658027648926, p:0.75, time:33.80070900917053
i:39, m:s, fps:3.5596972015458186, rand:0.5418112277984619, p:0.75, time:34.080480098724365
i:40, m:s, fps:3.5596972015458186, rand:0.6332638263702393, p:0.75, time:34.35964322090149
i:41, m:s, fps:3.5906079107498123, rand:0.43908560276031494, p:0.75, time:34.63969349861145
i:42, m:s, fps:3.5906079107498123, rand:0.523354172706604, p:0.75, time:34.920021057128906
i:43, m:t, fps:3.5906079107498123, rand:0.811083972454071, p:0.75, time:36.332364082336426
i:44, m:s, fps:1.5207051441719048, rand:0.5390565395355225, p:0.75, time:36.613261461257935
i:45, m:s, fps:1.5207051441719048, rand:0.5400786399841309, p:0.75, time:36.89452266693115
i:46, m:s, fps:1.5207051441719048, rand:0.5589173436164856, p:0.75, time:37.1762421131134
i:47, m:s, fps:1.5207051441719048, rand:0.4817444682121277, p:0.75, time:37.456581830978394
i:48, m:s, fps:3.5583133171507138, rand:0.3030039668083191, p:0.75, time:37.738322019577026
i:49, m:s, fps:3.5583133171507138, rand:0.13018691539764404, p:0.75, time:38.01922130584717
i:50, m:s, fps:3.5583133171507138, rand:0.7406185269355774, p:0.75, time:38.29924511909485
i:51, m:t, fps:3.5583133171507138, rand:0.9935229420661926, p:0.75, time:39.705029010772705
i:52, m:s, fps:1.7789544247011593, rand:0.19775640964508057, p:0.75, time:39.98518180847168
i:53, m:t, fps:1.7789544247011593, rand:0.7529502511024475, p:0.75, time:41.4792275428772
i:54, m:t, fps:1.1272542611301908, rand:0.9391719698905945, p:0.75, time:42.88005065917969
i:55, m:t, fps:0.7138670972478963, rand:0.7805939316749573, p:0.75, time:44.36863422393799
i:56, m:t, fps:0.6717882671729646, rand:0.8357776999473572, p:0.75, time:45.7601318359375
i:57, m:s, fps:0.7186482031670316, rand:0.11933267116546631, p:0.75, time:46.04059052467346
i:58, m:s, fps:0.7186482031670316, rand:0.37750667333602905, p:0.75, time:46.316152811050415
i:59, m:s, fps:0.7186482031670316, rand:0.123798668384552, p:0.75, time:46.593689918518066
i:60, m:s, fps:0.7186482031670316, rand:0.4030682444572449, p:0.75, time:46.87494397163391
i:61, m:t, fps:3.5880584655446457, rand:0.8419003486633301, p:0.75, time:48.36890530586243
i:62, m:s, fps:0.6693632891857947, rand:0.5902199745178223, p:0.75, time:48.64931893348694
i:63, m:t, fps:0.6693632891857947, rand:0.7832067012786865, p:0.75, time:50.18122959136963
i:64, m:s, fps:1.1035375497216953, rand:0.05604410171508789, p:0.75, time:50.45841145515442
i:65, m:s, fps:1.1035375497216953, rand:0.041684627532958984, p:0.75, time:50.74084448814392
i:66, m:s, fps:1.1035375497216953, rand:0.7111957669258118, p:0.75, time:51.02307629585266
i:67, m:s, fps:1.1035375497216953, rand:0.21247130632400513, p:0.75, time:51.30562949180603
i:68, m:s, fps:3.557613857233312, rand:0.22596412897109985, p:0.75, time:51.587480306625366
i:69, m:s, fps:3.557613857233312, rand:0.35737746953964233, p:0.75, time:51.86688852310181
i:70, m:t, fps:3.557613857233312, rand:0.8972485065460205, p:0.75, time:53.307225942611694
i:71, m:t, fps:1.4987641630511492, rand:0.8077038526535034, p:0.75, time:54.87052369117737
i:72, m:s, fps:0.6396513618980866, rand:0.10367900133132935, p:0.75, time:55.15333938598633
i:73, m:s, fps:0.6396513618980866, rand:0.20685088634490967, p:0.75, time:55.434340953826904
i:74, m:t, fps:0.6396513618980866, rand:0.9111935496330261, p:0.75, time:56.85816431045532
i:75, m:s, fps:1.5093045443542883, rand:0.2389402985572815, p:0.75, time:57.1394202709198
i:76, m:t, fps:1.5093045443542883, rand:0.8149999380111694, p:0.75, time:58.63655996322632
i:77, m:s, fps:1.1246617578229585, rand:0.73055100440979, p:0.75, time:58.91679000854492
i:78, m:s, fps:1.1246617578229585, rand:0.49441415071487427, p:0.75, time:59.19997000694275
i:79, m:s, fps:1.1246617578229585, rand:0.20162171125411987, p:0.75, time:59.386098861694336
i:80, m:t, fps:1.1246617578229585, rand:0.9729405045509338, p:0.75, time:60.821250677108765
i:81, m:s, fps:1.8309401659032845, rand:0.2891530990600586, p:0.75, time:61.10213899612427
i:82, m:s, fps:1.8309401659032845, rand:0.4748639464378357, p:0.75, time:61.38437485694885
i:83, m:t, fps:1.8309401659032845, rand:0.9915590882301331, p:0.75, time:62.87232780456543
i:84, m:s, fps:1.4627511981495946, rand:0.6831556558609009, p:0.75, time:63.08606433868408
i:85, m:t, fps:1.4627511981495946, rand:0.9606876373291016, p:0.75, time:64.58860468864441
i:86, m:s, fps:1.1651533826862535, rand:0.6000936031341553, p:0.75, time:64.86448884010315
i:87, m:s, fps:1.1651533826862535, rand:0.3258442282676697, p:0.75, time:65.15486288070679
i:88, m:s, fps:1.1651533826862535, rand:0.46512049436569214, p:0.75, time:65.43698334693909
i:89, m:t, fps:1.1651533826862535, rand:0.7715571522712708, p:0.75, time:66.8549337387085
i:90, m:s, fps:1.7645947153503565, rand:0.6364752650260925, p:0.75, time:67.1360912322998
i:91, m:s, fps:1.7645947153503565, rand:0.05239218473434448, p:0.75, time:67.41743445396423
i:92, m:s, fps:1.7645947153503565, rand:0.1612023115158081, p:0.75, time:67.69905042648315
i:93, m:s, fps:1.7645947153503565, rand:0.7243049740791321, p:0.75, time:67.97932863235474
i:94, m:s, fps:3.5592652355678394, rand:0.31919193267822266, p:0.75, time:68.26104235649109
i:95, m:s, fps:3.5592652355678394, rand:0.2972285747528076, p:0.75, time:68.54329586029053
i:96, m:s, fps:3.5592652355678394, rand:0.5913354754447937, p:0.75, time:68.825692653656
i:97, m:s, fps:3.5592652355678394, rand:0.0010721087455749512, p:0.75, time:69.10437107086182
i:98, m:t, fps:3.5554802051076866, rand:0.8464189767837524, p:0.75, time:70.53919792175293
i:99, m:t, fps:0.6969548074016753, rand:0.9924561977386475, p:0.75, time:72.0659294128418
i:100, m:t, fps:0.6549770431101065, rand:0.7979810237884521, p:0.75, time:73.5034441947937
i:101, m:s, fps:0.6956318679131628, rand:0.5928131937980652, p:0.75, time:73.78412246704102
i:102, m:t, fps:0.6956318679131628, rand:0.8541786670684814, p:0.75, time:75.27800941467285
i:103, m:s, fps:1.1270653978381475, rand:0.28033506870269775, p:0.75, time:75.55839896202087
i:104, m:s, fps:1.1270653978381475, rand:0.05513089895248413, p:0.75, time:75.83880162239075
i:105, m:s, fps:1.1270653978381475, rand:0.16714072227478027, p:0.75, time:76.11907362937927
i:106, m:s, fps:1.1270653978381475, rand:0.33653169870376587, p:0.75, time:76.4002115726471
i:107, m:t, fps:3.5644406107720057, rand:0.9913172721862793, p:0.75, time:77.81317591667175
i:108, m:t, fps:0.7077232250199318, rand:0.7529873847961426, p:0.75, time:79.30916166305542
i:109, m:s, fps:0.668450559758878, rand:0.5807084441184998, p:0.75, time:79.59022307395935
