i:0, m:t, fps:0, rand:0.6376265287399292, p:0.25, time:5.092023849487305
i:90, m:t, fps:0.7143665667977153, rand:0.7434875965118408, p:0.25, time:133.6232452392578
i:91, m:s, fps:1.1307426896272932, rand:0.20945513248443604, p:0.25, time:133.90346956253052
i:92, m:s, fps:1.1307426896272932, rand:0.11416113376617432, p:0.25, time:134.1834192276001
i:93, m:t, fps:1.1307426896272932, rand:0.9958444237709045, p:0.25, time:135.58225345611572
i:94, m:s, fps:1.531884369739551, rand:0.20584315061569214, p:0.25, time:135.86318588256836
i:95, m:t, fps:1.531884369739551, rand:0.7216755151748657, p:0.25, time:137.35444116592407
i:96, m:t, fps:1.128544675721635, rand:0.6269278526306152, p:0.25, time:138.75540208816528
i:97, m:t, fps:0.7138075674115494, rand:0.9988970756530762, p:0.25, time:140.2474389076233
i:98, m:t, fps:0.6702257109925829, rand:0.326238214969635, p:0.25, time:141.64691066741943
i:99, m:t, fps:0.7145793087210349, rand:0.31373023986816406, p:0.25, time:143.16063261032104
i:100, m:t, fps:0.6605938645452336, rand:0.5311433672904968, p:0.25, time:144.64837408065796
i:101, m:t, fps:0.6721631330980452, rand:0.7694098353385925, p:0.25, time:146.0461266040802
i:102, m:t, fps:0.7154415518600388, rand:0.8939197659492493, p:0.25, time:147.53915357589722
i:103, m:t, fps:0.6697782322841008, rand:0.4506804943084717, p:0.25, time:148.9338619709015
i:104, m:t, fps:0.7170032326057264, rand:0.49079084396362305, p:0.25, time:150.4232156276703
i:105, m:t, fps:0.6714310161037316, rand:0.7153601050376892, p:0.25, time:151.8255124092102
i:106, m:t, fps:0.7131143513467516, rand:0.6808260083198547, p:0.25, time:153.3186526298523
i:107, m:t, fps:0.6697259352450382, rand:0.7845713496208191, p:0.25, time:154.80775547027588
i:108, m:s, fps:0.6715033604754296, rand:0.03821176290512085, p:0.25, time:155.08846640586853
i:109, m:t, fps:0.6715033604754296, rand:0.9724916815757751, p:0.25, time:156.54273796081543
